# Fractal dim =  1.000 
#           N     G/NpiR0^2            GC    Okuzumi+09     Paszun+09 
 2.348235e+01  7.182926e-01  1.000000e+00  6.564964e-01  6.379921e-01 
 2.481930e+01  7.140371e-01  1.000000e+00  6.527637e-01  6.342106e-01 
 2.623238e+01  7.098067e-01  1.000000e+00  6.490730e-01  6.304515e-01 
 2.772591e+01  7.056024e-01  1.000000e+00  6.454235e-01  6.267148e-01 
 2.930447e+01  7.014249e-01  1.000000e+00  6.418146e-01  6.230001e-01 
 3.097291e+01  6.972751e-01  1.000000e+00  6.382457e-01  6.193075e-01 
 3.273634e+01  6.931537e-01  1.000000e+00  6.347162e-01  6.156368e-01 
 3.460016e+01  6.890611e-01  1.000000e+00  6.312254e-01  6.119878e-01 
 3.657011e+01  6.849978e-01  1.000000e+00  6.277729e-01  6.083605e-01 
 3.865221e+01  6.809644e-01  1.000000e+00  6.243579e-01  6.047546e-01 
 4.085286e+01  6.769612e-01  1.000000e+00  6.209800e-01  6.011702e-01 
 4.317880e+01  6.729883e-01  1.000000e+00  6.176387e-01  5.976069e-01 
 4.563716e+01  6.690462e-01  1.000000e+00  6.143333e-01  5.940648e-01 
 4.823549e+01  6.651348e-01  1.000000e+00  6.110634e-01  5.905437e-01 
 5.098176e+01  6.612545e-01  1.000000e+00  6.078283e-01  5.870435e-01 
 5.388438e+01  6.574052e-01  1.000000e+00  6.046277e-01  5.835640e-01 
 5.695227e+01  6.535870e-01  1.000000e+00  6.014611e-01  5.801051e-01 
 6.019482e+01  6.497998e-01  1.000000e+00  5.983278e-01  5.766667e-01 
 6.362198e+01  6.460438e-01  1.000000e+00  5.952276e-01  5.732487e-01 
 6.724427e+01  6.423187e-01  1.000000e+00  5.921598e-01  5.698510e-01 
 7.107280e+01  6.386245e-01  1.000000e+00  5.891240e-01  5.664734e-01 
 7.511929e+01  6.349612e-01  1.000000e+00  5.861198e-01  5.631159e-01 
 7.939618e+01  6.313284e-01  1.000000e+00  5.831467e-01  5.597782e-01 
 8.391656e+01  6.277262e-01  1.000000e+00  5.802043e-01  5.564603e-01 
 8.869432e+01  6.241542e-01  1.000000e+00  5.772921e-01  5.531621e-01 
 9.374409e+01  6.206124e-01  1.000000e+00  5.744098e-01  5.498834e-01 
 9.908137e+01  6.171005e-01  1.000000e+00  5.715569e-01  5.466242e-01 
 1.047225e+02  6.136182e-01  1.000000e+00  5.687331e-01  5.433842e-01 
 1.106848e+02  6.101654e-01  1.000000e+00  5.659378e-01  5.401635e-01 
 1.169866e+02  6.067418e-01  1.000000e+00  5.631708e-01  5.369619e-01 
 1.236472e+02  6.033471e-01  1.000000e+00  5.604316e-01  5.337792e-01 
 1.306870e+02  5.999812e-01  1.000000e+00  5.577199e-01  5.306154e-01 
 1.381276e+02  5.966436e-01  1.000000e+00  5.550352e-01  5.274704e-01 
 1.459919e+02  5.933342e-01  1.000000e+00  5.523773e-01  5.243440e-01 
 1.543038e+02  5.900526e-01  1.000000e+00  5.497458e-01  5.212361e-01 
 1.630891e+02  5.867987e-01  1.000000e+00  5.471403e-01  5.181467e-01 
 1.723745e+02  5.835720e-01  1.000000e+00  5.445604e-01  5.150756e-01 
 1.821885e+02  5.803724e-01  1.000000e+00  5.420059e-01  5.120226e-01 
 1.925614e+02  5.771995e-01  1.000000e+00  5.394764e-01  5.089878e-01 
 2.035248e+02  5.740531e-01  1.000000e+00  5.369715e-01  5.059710e-01 
 2.151123e+02  5.709328e-01  1.000000e+00  5.344910e-01  5.029720e-01 
 2.273597e+02  5.678384e-01  1.000000e+00  5.320345e-01  4.999908e-01 
 2.403043e+02  5.647696e-01  1.000000e+00  5.296018e-01  4.970273e-01 
 2.539859e+02  5.617261e-01  1.000000e+00  5.271924e-01  4.940813e-01 
 2.684465e+02  5.587076e-01  1.000000e+00  5.248062e-01  4.911528e-01 
 2.837304e+02  5.557138e-01  1.000000e+00  5.224427e-01  4.882417e-01 
 2.998844e+02  5.527445e-01  1.000000e+00  5.201018e-01  4.853478e-01 
 3.169582e+02  5.497994e-01  1.000000e+00  5.177831e-01  4.824711e-01 
 3.350041e+02  5.468781e-01  1.000000e+00  5.154863e-01  4.796114e-01 
 3.540774e+02  5.439805e-01  1.000000e+00  5.132113e-01  4.767687e-01 
 3.742366e+02  5.411062e-01  1.000000e+00  5.109576e-01  4.739428e-01 
 3.955436e+02  5.382550e-01  1.000000e+00  5.087250e-01  4.711337e-01 
 4.180637e+02  5.354266e-01  1.000000e+00  5.065133e-01  4.683412e-01 
 4.418660e+02  5.326208e-01  1.000000e+00  5.043222e-01  4.655653e-01 
 4.670234e+02  5.298373e-01  1.000000e+00  5.021515e-01  4.628058e-01 
 4.936132e+02  5.270757e-01  1.000000e+00  5.000008e-01  4.600627e-01 
 5.217169e+02  5.243360e-01  1.000000e+00  4.978700e-01  4.573358e-01 
 5.514206e+02  5.216178e-01  1.000000e+00  4.957588e-01  4.546251e-01 
 5.828155e+02  5.189209e-01  1.000000e+00  4.936669e-01  4.519305e-01 
 6.159978e+02  5.162450e-01  1.000000e+00  4.915942e-01  4.492518e-01 
 6.510694e+02  5.135899e-01  1.000000e+00  4.895403e-01  4.465890e-01 
 6.881377e+02  5.109553e-01  1.000000e+00  4.875051e-01  4.439420e-01 
 7.273165e+02  5.083411e-01  1.000000e+00  4.854883e-01  4.413107e-01 
 7.687260e+02  5.057470e-01  1.000000e+00  4.834898e-01  4.386950e-01 
 8.124930e+02  5.031727e-01  1.000000e+00  4.815092e-01  4.360948e-01 
 8.587519e+02  5.006180e-01  1.000000e+00  4.795464e-01  4.335100e-01 
 9.076446e+02  4.980828e-01  1.000000e+00  4.776012e-01  4.309405e-01 
 9.593209e+02  4.955668e-01  1.000000e+00  4.756733e-01  4.283863e-01 
 1.013939e+03  4.930697e-01  1.000000e+00  4.737626e-01  4.258472e-01 
 1.071668e+03  4.905915e-01  1.000000e+00  4.718688e-01  4.233231e-01 
 1.132683e+03  4.881317e-01  1.000000e+00  4.699918e-01  4.208140e-01 
 1.197171e+03  4.856904e-01  1.000000e+00  4.681313e-01  4.183198e-01 
 1.265332e+03  4.832672e-01  1.000000e+00  4.662871e-01  4.158403e-01 
 1.337373e+03  4.808619e-01  1.000000e+00  4.644591e-01  4.133756e-01 
 1.413516e+03  4.784744e-01  1.000000e+00  4.626471e-01  4.109255e-01 
 1.493993e+03  4.761045e-01  1.000000e+00  4.608509e-01  4.084898e-01 
 1.579053e+03  4.737519e-01  1.000000e+00  4.590702e-01  4.060687e-01 
 1.668956e+03  4.714165e-01  1.000000e+00  4.573050e-01  4.036618e-01 
 1.763977e+03  4.690981e-01  1.000000e+00  4.555550e-01  4.012693e-01 
 1.864409e+03  4.667965e-01  1.000000e+00  4.538201e-01  3.988909e-01 
 1.970558e+03  4.645116e-01  1.000000e+00  4.521001e-01  3.965266e-01 
 2.082751e+03  4.622431e-01  1.000000e+00  4.503948e-01  3.941763e-01 
 2.201331e+03  4.599909e-01  1.000000e+00  4.487041e-01  3.918400e-01 
 2.326663e+03  4.577548e-01  1.000000e+00  4.470277e-01  3.895175e-01 
 2.459130e+03  4.555346e-01  1.000000e+00  4.453656e-01  3.872088e-01 
 2.599140e+03  4.533302e-01  1.000000e+00  4.437175e-01  3.849137e-01 
 2.747121e+03  4.511415e-01  1.000000e+00  4.420834e-01  3.826323e-01 
 2.903527e+03  4.489682e-01  1.000000e+00  4.404629e-01  3.803644e-01 
 3.068838e+03  4.468101e-01  1.000000e+00  4.388561e-01  3.781099e-01 
 3.243561e+03  4.446672e-01  1.000000e+00  4.372627e-01  3.758688e-01 
 3.428231e+03  4.425393e-01  1.000000e+00  4.356826e-01  3.736409e-01 
 3.623416e+03  4.404262e-01  1.000000e+00  4.341157e-01  3.714263e-01 
 3.829714e+03  4.383278e-01  1.000000e+00  4.325617e-01  3.692248e-01 
 4.047757e+03  4.362439e-01  1.000000e+00  4.310206e-01  3.670364e-01 
 4.278214e+03  4.341743e-01  1.000000e+00  4.294922e-01  3.648609e-01 
 4.521792e+03  4.321190e-01  1.000000e+00  4.279764e-01  3.626983e-01 
 4.779239e+03  4.300778e-01  1.000000e+00  4.264730e-01  3.605485e-01 
 5.051342e+03  4.280506e-01  1.000000e+00  4.249819e-01  3.584115e-01 
 5.338938e+03  4.260371e-01  1.000000e+00  4.235030e-01  3.562871e-01 
 5.642908e+03  4.240373e-01  1.000000e+00  4.220360e-01  3.541754e-01 
 5.964185e+03  4.220511e-01  1.000000e+00  4.205810e-01  3.520761e-01 
 6.303753e+03  4.200783e-01  1.000000e+00  4.191377e-01  3.499893e-01 
 6.662655e+03  4.181187e-01  1.000000e+00  4.177061e-01  3.479149e-01 
 7.041990e+03  4.161723e-01  1.000000e+00  4.162860e-01  3.458527e-01 
 7.442922e+03  4.142389e-01  1.000000e+00  4.148773e-01  3.438028e-01 
 7.866682e+03  4.123184e-01  1.000000e+00  4.134798e-01  3.417651e-01 
 8.314568e+03  4.104107e-01  1.000000e+00  4.120935e-01  3.397394e-01 
 8.787954e+03  4.085156e-01  1.000000e+00  4.107181e-01  3.377257e-01 
 9.288292e+03  4.066331e-01  1.000000e+00  4.093537e-01  3.357239e-01 
 9.817117e+03  4.047630e-01  1.000000e+00  4.080001e-01  3.337340e-01 
 1.037605e+04  4.029051e-01  1.000000e+00  4.066572e-01  3.317559e-01 
 1.096681e+04  4.010594e-01  1.000000e+00  4.053248e-01  3.297896e-01 
 1.159120e+04  3.992258e-01  1.000000e+00  4.040028e-01  3.278349e-01 
 1.225114e+04  3.974041e-01  1.000000e+00  4.026912e-01  3.258917e-01 
 1.294865e+04  3.955943e-01  1.000000e+00  4.013898e-01  3.239601e-01 
 1.368587e+04  3.937962e-01  1.000000e+00  4.000985e-01  3.220400e-01 
 1.446507e+04  3.920097e-01  1.000000e+00  3.988173e-01  3.201312e-01 
 1.528864e+04  3.902347e-01  1.000000e+00  3.975459e-01  3.182337e-01 
 1.615909e+04  3.884711e-01  1.000000e+00  3.962843e-01  3.163475e-01 
 1.707910e+04  3.867189e-01  1.000000e+00  3.950325e-01  3.144725e-01 
 1.805149e+04  3.849778e-01  1.000000e+00  3.937902e-01  3.126085e-01 
 1.907924e+04  3.832478e-01  1.000000e+00  3.925574e-01  3.107557e-01 
 2.016551e+04  3.815288e-01  1.000000e+00  3.913340e-01  3.089138e-01 
 2.131362e+04  3.798207e-01  1.000000e+00  3.901200e-01  3.070828e-01 
 2.252711e+04  3.781234e-01  1.000000e+00  3.889151e-01  3.052627e-01 
 2.380968e+04  3.764367e-01  1.000000e+00  3.877193e-01  3.034533e-01 
 2.516527e+04  3.747607e-01  1.000000e+00  3.865325e-01  3.016547e-01 
 2.659804e+04  3.730952e-01  1.000000e+00  3.853547e-01  2.998668e-01 
 2.811239e+04  3.714401e-01  1.000000e+00  3.841857e-01  2.980894e-01 
 2.971296e+04  3.697954e-01  1.000000e+00  3.830254e-01  2.963226e-01 
 3.140465e+04  3.681608e-01  1.000000e+00  3.818737e-01  2.945662e-01 
 3.319266e+04  3.665364e-01  1.000000e+00  3.807306e-01  2.928203e-01 
 3.508247e+04  3.649221e-01  1.000000e+00  3.795960e-01  2.910847e-01 
 3.707988e+04  3.633177e-01  1.000000e+00  3.784698e-01  2.893594e-01 
 3.919100e+04  3.617232e-01  1.000000e+00  3.773518e-01  2.876443e-01 
 4.142232e+04  3.601384e-01  1.000000e+00  3.762421e-01  2.859394e-01 
 4.378069e+04  3.585634e-01  1.000000e+00  3.751405e-01  2.842446e-01 
 4.627332e+04  3.569980e-01  1.000000e+00  3.740469e-01  2.825599e-01 
 4.890787e+04  3.554422e-01  1.000000e+00  3.729613e-01  2.808851e-01 
 5.169242e+04  3.538958e-01  1.000000e+00  3.718836e-01  2.792202e-01 
 5.463550e+04  3.523587e-01  1.000000e+00  3.708137e-01  2.775653e-01 
 5.774615e+04  3.508310e-01  1.000000e+00  3.697515e-01  2.759201e-01 
 6.103390e+04  3.493125e-01  1.000000e+00  3.686969e-01  2.742847e-01 
 6.450884e+04  3.478031e-01  1.000000e+00  3.676500e-01  2.726589e-01 
 6.818162e+04  3.463028e-01  1.000000e+00  3.666105e-01  2.710429e-01 
 7.206351e+04  3.448115e-01  1.000000e+00  3.655784e-01  2.694363e-01 
 7.616642e+04  3.433290e-01  1.000000e+00  3.645537e-01  2.678394e-01 
 8.050292e+04  3.418555e-01  1.000000e+00  3.635362e-01  2.662518e-01 
 8.508632e+04  3.403906e-01  1.000000e+00  3.625260e-01  2.646737e-01 
 8.993067e+04  3.389345e-01  1.000000e+00  3.615228e-01  2.631050e-01 
 9.505083e+04  3.374869e-01  1.000000e+00  3.605267e-01  2.615455e-01 
 1.004625e+05  3.360480e-01  1.000000e+00  3.595376e-01  2.599953e-01 
 1.061823e+05  3.346174e-01  1.000000e+00  3.585554e-01  2.584542e-01 
 1.122277e+05  3.331953e-01  1.000000e+00  3.575801e-01  2.569223e-01 
 1.186174e+05  3.317816e-01  1.000000e+00  3.566115e-01  2.553995e-01 
 1.253708e+05  3.303760e-01  1.000000e+00  3.556497e-01  2.538857e-01 
 1.325087e+05  3.289787e-01  1.000000e+00  3.546944e-01  2.523809e-01 
 1.400531e+05  3.275895e-01  1.000000e+00  3.537458e-01  2.508850e-01 
 1.480269e+05  3.262084e-01  9.983734e-01  3.528037e-01  2.493980e-01 
 1.564548e+05  3.248353e-01  9.957444e-01  3.518680e-01  2.479198e-01 
 1.653624e+05  3.234701e-01  9.931223e-01  3.509387e-01  2.464503e-01 
 1.747773e+05  3.221128e-01  9.905070e-01  3.500157e-01  2.449896e-01 
 1.847281e+05  3.207633e-01  9.878987e-01  3.490990e-01  2.435375e-01 
 1.952456e+05  3.194215e-01  9.852973e-01  3.481884e-01  2.420940e-01 
 2.063618e+05  3.180874e-01  9.827026e-01  3.472841e-01  2.406591e-01 
 2.181109e+05  3.167610e-01  9.801149e-01  3.463857e-01  2.392326e-01 
 2.305289e+05  3.154420e-01  9.775339e-01  3.454934e-01  2.378147e-01 
 2.436540e+05  3.141306e-01  9.749597e-01  3.446071e-01  2.364051e-01 
 2.575263e+05  3.128267e-01  9.723924e-01  3.437267e-01  2.350039e-01 
 2.721885e+05  3.115301e-01  9.698317e-01  3.428521e-01  2.336110e-01 
 2.876854e+05  3.102408e-01  9.672778e-01  3.419833e-01  2.322264e-01 
 3.040646e+05  3.089589e-01  9.647307e-01  3.411202e-01  2.308499e-01 
 3.213764e+05  3.076841e-01  9.621902e-01  3.402628e-01  2.294816e-01 
 3.396739e+05  3.064164e-01  9.596565e-01  3.394110e-01  2.281215e-01 
 3.590130e+05  3.051559e-01  9.571294e-01  3.385648e-01  2.267693e-01 
 3.794533e+05  3.039024e-01  9.546090e-01  3.377240e-01  2.254253e-01 
 4.010573e+05  3.026559e-01  9.520952e-01  3.368888e-01  2.240891e-01 
 4.238913e+05  3.014164e-01  9.495880e-01  3.360589e-01  2.227609e-01 
 4.480254e+05  3.001837e-01  9.470874e-01  3.352344e-01  2.214406e-01 
 4.735335e+05  2.989578e-01  9.445934e-01  3.344152e-01  2.201281e-01 
 5.004939e+05  2.977387e-01  9.421060e-01  3.336013e-01  2.188233e-01 
 5.289893e+05  2.965264e-01  9.396251e-01  3.327925e-01  2.175263e-01 
 5.591071e+05  2.953207e-01  9.371508e-01  3.319889e-01  2.162370e-01 
 5.909396e+05  2.941216e-01  9.346830e-01  3.311904e-01  2.149554e-01 
 6.245845e+05  2.929291e-01  9.322216e-01  3.303969e-01  2.136813e-01 
 6.601449e+05  2.917432e-01  9.297668e-01  3.296084e-01  2.124148e-01 
 6.977300e+05  2.905637e-01  9.273184e-01  3.288249e-01  2.111557e-01 
 7.374549e+05  2.893906e-01  9.248765e-01  3.280463e-01  2.099042e-01 
 7.794416e+05  2.882239e-01  9.224410e-01  3.272726e-01  2.086601e-01 
 8.238187e+05  2.870635e-01  9.200119e-01  3.265036e-01  2.074233e-01 
 8.707225e+05  2.859094e-01  9.175892e-01  3.257395e-01  2.061939e-01 
 9.202967e+05  2.847615e-01  9.151729e-01  3.249800e-01  2.049717e-01 
 9.726934e+05  2.836198e-01  9.127629e-01  3.242252e-01  2.037568e-01 
 1.028073e+06  2.824843e-01  9.103593e-01  3.234751e-01  2.025491e-01 
 1.086606e+06  2.813549e-01  9.079621e-01  3.227295e-01  2.013486e-01 
 1.148472e+06  2.802315e-01  9.055711e-01  3.219885e-01  2.001552e-01 
 1.213859e+06  2.791141e-01  9.031864e-01  3.212520e-01  1.989688e-01 
 1.282970e+06  2.780026e-01  9.008081e-01  3.205199e-01  1.977895e-01 
 1.356015e+06  2.768971e-01  8.984359e-01  3.197923e-01  1.966172e-01 
 1.433219e+06  2.757975e-01  8.960701e-01  3.190690e-01  1.954518e-01 
 1.514819e+06  2.747037e-01  8.937104e-01  3.183500e-01  1.942933e-01 
 1.601064e+06  2.736156e-01  8.913570e-01  3.176354e-01  1.931417e-01 
 1.692220e+06  2.725334e-01  8.890097e-01  3.169250e-01  1.919969e-01 
 1.788566e+06  2.714568e-01  8.866687e-01  3.162188e-01  1.908589e-01 
 1.890397e+06  2.703859e-01  8.843338e-01  3.155167e-01  1.897277e-01 
 1.998026e+06  2.693206e-01  8.820051e-01  3.148188e-01  1.886032e-01 
 2.111783e+06  2.682609e-01  8.796825e-01  3.141250e-01  1.874853e-01 
 2.232016e+06  2.672067e-01  8.773660e-01  3.134353e-01  1.863740e-01 
 2.359095e+06  2.661581e-01  8.750556e-01  3.127495e-01  1.852694e-01 
 2.493409e+06  2.651149e-01  8.727513e-01  3.120677e-01  1.841712e-01 
 2.635371e+06  2.640771e-01  8.704530e-01  3.113899e-01  1.830796e-01 
 2.785414e+06  2.630447e-01  8.681608e-01  3.107160e-01  1.819945e-01 
 2.944000e+06  2.620177e-01  8.658747e-01  3.100459e-01  1.809158e-01 
 3.111616e+06  2.609960e-01  8.635946e-01  3.093797e-01  1.798435e-01 
 3.288774e+06  2.599795e-01  8.613204e-01  3.087172e-01  1.787775e-01 
 3.476019e+06  2.589683e-01  8.590523e-01  3.080585e-01  1.777179e-01 
 3.673925e+06  2.579622e-01  8.567901e-01  3.074036e-01  1.766645e-01 
 3.883098e+06  2.569614e-01  8.545339e-01  3.067523e-01  1.756174e-01 
 4.104181e+06  2.559656e-01  8.522837e-01  3.061046e-01  1.745765e-01 
 4.337850e+06  2.549750e-01  8.500393e-01  3.054606e-01  1.735417e-01 
 4.584824e+06  2.539894e-01  8.478009e-01  3.048202e-01  1.725131e-01 
 4.845859e+06  2.530088e-01  8.455684e-01  3.041833e-01  1.714906e-01 
 5.121755e+06  2.520332e-01  8.433417e-01  3.035499e-01  1.704742e-01 
 5.413360e+06  2.510625e-01  8.411209e-01  3.029200e-01  1.694637e-01 
 5.721568e+06  2.500968e-01  8.389060e-01  3.022936e-01  1.684593e-01 
 6.047322e+06  2.491359e-01  8.366968e-01  3.016706e-01  1.674608e-01 
 6.391624e+06  2.481799e-01  8.344936e-01  3.010509e-01  1.664683e-01 
 6.755528e+06  2.472287e-01  8.322961e-01  3.004347e-01  1.654816e-01 
 7.140151e+06  2.462823e-01  8.301043e-01  2.998217e-01  1.645007e-01 
 7.546673e+06  2.453407e-01  8.279184e-01  2.992121e-01  1.635257e-01 
 7.976339e+06  2.444037e-01  8.257382e-01  2.986057e-01  1.625565e-01 
 8.430468e+06  2.434714e-01  8.235638e-01  2.980025e-01  1.615930e-01 
 8.910453e+06  2.425438e-01  8.213951e-01  2.974025e-01  1.606352e-01 
 9.417766e+06  2.416208e-01  8.192321e-01  2.968057e-01  1.596831e-01 
 9.953962e+06  2.407024e-01  8.170748e-01  2.962121e-01  1.587366e-01 
 1.052069e+07  2.397886e-01  8.149232e-01  2.956215e-01  1.577958e-01 
 1.111968e+07  2.388793e-01  8.127772e-01  2.950341e-01  1.568605e-01 
 1.175277e+07  2.379744e-01  8.106369e-01  2.944497e-01  1.559308e-01 
 1.242191e+07  2.370741e-01  8.085022e-01  2.938683e-01  1.550065e-01 
 1.312915e+07  2.361782e-01  8.063732e-01  2.932899e-01  1.540878e-01 
 1.387665e+07  2.352866e-01  8.042497e-01  2.927145e-01  1.531745e-01 
 1.466671e+07  2.343995e-01  8.021319e-01  2.921421e-01  1.522666e-01 
 1.550175e+07  2.335167e-01  8.000196e-01  2.915725e-01  1.513641e-01 
 1.638434e+07  2.326383e-01  7.979129e-01  2.910059e-01  1.504669e-01 
 1.731717e+07  2.317641e-01  7.958117e-01  2.904421e-01  1.495751e-01 
 1.830312e+07  2.308942e-01  7.937161e-01  2.898811e-01  1.486885e-01 
 1.934520e+07  2.300285e-01  7.916260e-01  2.893230e-01  1.478072e-01 
 2.044661e+07  2.291670e-01  7.895414e-01  2.887676e-01  1.469312e-01 
 2.161073e+07  2.283097e-01  7.874622e-01  2.882150e-01  1.460603e-01 
 2.284112e+07  2.274566e-01  7.853886e-01  2.876651e-01  1.451946e-01 
 2.414157e+07  2.266076e-01  7.833204e-01  2.871180e-01  1.443340e-01 
 2.551606e+07  2.257627e-01  7.812577e-01  2.865735e-01  1.434785e-01 
 2.696881e+07  2.249218e-01  7.792004e-01  2.860317e-01  1.426281e-01 
 2.850426e+07  2.240850e-01  7.771485e-01  2.854925e-01  1.417827e-01 
 3.012714e+07  2.232522e-01  7.751020e-01  2.849559e-01  1.409423e-01 
 3.184242e+07  2.224234e-01  7.730609e-01  2.844219e-01  1.401069e-01 
 3.365535e+07  2.215986e-01  7.710252e-01  2.838904e-01  1.392765e-01 
 3.557150e+07  2.207777e-01  7.689948e-01  2.833615e-01  1.384510e-01 
 3.759675e+07  2.199608e-01  7.669698e-01  2.828351e-01  1.376304e-01 
 3.973730e+07  2.191477e-01  7.649501e-01  2.823112e-01  1.368146e-01 
 4.199973e+07  2.183385e-01  7.629358e-01  2.817898e-01  1.360037e-01 
 4.439097e+07  2.175331e-01  7.609267e-01  2.812708e-01  1.351976e-01 
 4.691835e+07  2.167316e-01  7.589229e-01  2.807542e-01  1.343962e-01 
 4.958962e+07  2.159338e-01  7.569244e-01  2.802400e-01  1.335996e-01 
 5.241298e+07  2.151398e-01  7.549312e-01  2.797282e-01  1.328078e-01 
 5.539709e+07  2.143496e-01  7.529432e-01  2.792188e-01  1.320206e-01 
 5.855110e+07  2.135630e-01  7.509605e-01  2.787117e-01  1.312381e-01 
 6.188468e+07  2.127802e-01  7.489830e-01  2.782069e-01  1.304602e-01 
 6.540806e+07  2.120011e-01  7.470106e-01  2.777044e-01  1.296870e-01 
 6.913204e+07  2.112256e-01  7.450435e-01  2.772042e-01  1.289183e-01 
 7.306804e+07  2.104537e-01  7.430816e-01  2.767062e-01  1.281542e-01 
 7.722814e+07  2.096854e-01  7.411248e-01  2.762104e-01  1.273946e-01 
 8.162509e+07  2.089207e-01  7.391732e-01  2.757169e-01  1.266395e-01 
 8.627237e+07  2.081596e-01  7.372267e-01  2.752255e-01  1.258889e-01 
 9.118425e+07  2.074020e-01  7.352853e-01  2.747363e-01  1.251427e-01 
 9.637579e+07  2.066479e-01  7.333491e-01  2.742493e-01  1.244010e-01 
 1.018629e+08  2.058973e-01  7.314179e-01  2.737644e-01  1.236637e-01 
 1.076624e+08  2.051502e-01  7.294919e-01  2.732816e-01  1.229307e-01 
 1.137921e+08  2.044066e-01  7.275709e-01  2.728009e-01  1.222021e-01 
 1.202708e+08  2.036663e-01  7.256550e-01  2.723222e-01  1.214777e-01 
 1.271184e+08  2.029295e-01  7.237441e-01  2.718456e-01  1.207577e-01 
 1.343558e+08  2.021961e-01  7.218382e-01  2.713711e-01  1.200420e-01 
 1.420053e+08  2.014660e-01  7.199374e-01  2.708985e-01  1.193305e-01 
 1.500903e+08  2.007393e-01  7.180416e-01  2.704280e-01  1.186232e-01 
 1.586357e+08  2.000159e-01  7.161507e-01  2.699594e-01  1.179201e-01 
 1.676675e+08  1.992958e-01  7.142649e-01  2.694928e-01  1.172212e-01 
 1.772136e+08  1.985790e-01  7.123840e-01  2.690281e-01  1.165264e-01 
 1.873032e+08  1.978655e-01  7.105080e-01  2.685653e-01  1.158357e-01 
 1.979672e+08  1.971552e-01  7.086370e-01  2.681045e-01  1.151491e-01 
 2.092383e+08  1.964481e-01  7.067710e-01  2.676455e-01  1.144666e-01 
 2.211512e+08  1.957443e-01  7.049098e-01  2.671885e-01  1.137882e-01 
 2.337424e+08  1.950436e-01  7.030535e-01  2.667332e-01  1.131137e-01 
 2.470504e+08  1.943461e-01  7.012022e-01  2.662798e-01  1.124433e-01 
 2.611161e+08  1.936518e-01  6.993557e-01  2.658283e-01  1.117768e-01 
 2.759826e+08  1.929605e-01  6.975140e-01  2.653785e-01  1.111143e-01 
 2.916956e+08  1.922724e-01  6.956773e-01  2.649305e-01  1.104557e-01 
 3.083031e+08  1.915874e-01  6.938453e-01  2.644843e-01  1.098010e-01 
 3.258562e+08  1.909055e-01  6.920182e-01  2.640398e-01  1.091502e-01 
 3.444087e+08  1.902266e-01  6.901959e-01  2.635971e-01  1.085033e-01 
 3.640175e+08  1.895507e-01  6.883784e-01  2.631561e-01  1.078601e-01 
 3.847427e+08  1.888779e-01  6.865657e-01  2.627168e-01  1.072208e-01 
 4.066478e+08  1.882081e-01  6.847577e-01  2.622792e-01  1.065853e-01 
