#           N         Chain          BCCA          BPCA
 1.259506e+10  8.387506e-01  3.452167e-01  2.080555e-03
 1.331216e+10  8.387506e-01  3.449345e-01  2.042571e-03
 1.407008e+10  8.387506e-01  3.446537e-01  2.005279e-03
 1.487115e+10  8.387506e-01  3.443741e-01  1.968667e-03
 1.571784e+10  8.387506e-01  3.440958e-01  1.932723e-03
 1.661273e+10  8.387505e-01  3.438187e-01  1.897433e-03
 1.755856e+10  8.387505e-01  3.435429e-01  1.862787e-03
 1.855825e+10  8.387505e-01  3.432683e-01  1.828772e-03
 1.961486e+10  8.387505e-01  3.429949e-01  1.795378e-03
 2.073162e+10  8.387505e-01  3.427228e-01  1.762592e-03
 2.191197e+10  8.387504e-01  3.424519e-01  1.730405e-03
 2.315951e+10  8.387504e-01  3.421823e-01  1.698804e-03
 2.447809e+10  8.387504e-01  3.419138e-01  1.667780e-03
 2.587174e+10  8.387504e-01  3.416465e-01  1.637321e-03
 2.734474e+10  8.387504e-01  3.413804e-01  1.607418e-03
 2.890160e+10  8.387503e-01  3.411155e-01  1.578060e-03
 3.054710e+10  8.387503e-01  3.408518e-01  1.549238e-03
 3.228628e+10  8.387503e-01  3.405893e-01  1.520941e-03
 3.412449e+10  8.387503e-01  3.403279e-01  1.493161e-03
 3.606735e+10  8.387503e-01  3.400677e-01  1.465888e-03
 3.812083e+10  8.387502e-01  3.398087e-01  1.439112e-03
 4.029122e+10  8.387502e-01  3.395507e-01  1.412824e-03
 4.258518e+10  8.387502e-01  3.392940e-01  1.387016e-03
 4.500975e+10  8.387502e-01  3.390383e-01  1.361679e-03
 4.757236e+10  8.387502e-01  3.387838e-01  1.336805e-03
 5.028087e+10  8.387501e-01  3.385304e-01  1.312384e-03
 5.314359e+10  8.387501e-01  3.382782e-01  1.288409e-03
 5.616930e+10  8.387501e-01  3.380270e-01  1.264871e-03
 5.936727e+10  8.387501e-01  3.377769e-01  1.241763e-03
 6.274732e+10  8.387501e-01  3.375280e-01  1.219077e-03
 6.631981e+10  8.387500e-01  3.372801e-01  1.196804e-03
 7.009570e+10  8.387500e-01  3.370333e-01  1.174939e-03
 7.408657e+10  8.387500e-01  3.367876e-01  1.153472e-03
 7.830465e+10  8.387500e-01  3.365429e-01  1.132397e-03
 8.276289e+10  8.387499e-01  3.362993e-01  1.111707e-03
 8.747496e+10  8.387499e-01  3.360568e-01  1.091394e-03
 9.245531e+10  8.387499e-01  3.358153e-01  1.071453e-03
 9.771921e+10  8.387499e-01  3.355749e-01  1.051875e-03
 1.032828e+11  8.387499e-01  3.353355e-01  1.032655e-03
 1.091632e+11  8.387498e-01  3.350972e-01  1.013786e-03
 1.153783e+11  8.387498e-01  3.348599e-01  9.952608e-04
 1.219473e+11  8.387498e-01  3.346236e-01  9.770743e-04
 1.288904e+11  8.387498e-01  3.343883e-01  9.592197e-04
 1.362287e+11  8.387498e-01  3.341541e-01  9.416912e-04
 1.439848e+11  8.387497e-01  3.339208e-01  9.244827e-04
 1.521825e+11  8.387497e-01  3.336886e-01  9.075885e-04
 1.608469e+11  8.387497e-01  3.334573e-01  8.910027e-04
 1.700047e+11  8.387497e-01  3.332271e-01  8.747198e-04
 1.796838e+11  8.387496e-01  3.329978e-01  8.587343e-04
 1.899141e+11  8.387496e-01  3.327695e-01  8.430407e-04
 2.007267e+11  8.387496e-01  3.325422e-01  8.276337e-04
 2.121550e+11  8.387496e-01  3.323159e-01  8.125081e-04
 2.242340e+11  8.387496e-01  3.320905e-01  7.976587e-04
 2.370006e+11  8.387495e-01  3.318661e-01  7.830806e-04
 2.504942e+11  8.387495e-01  3.316426e-01  7.687687e-04
 2.647559e+11  8.387495e-01  3.314201e-01  7.547182e-04
 2.798297e+11  8.387495e-01  3.311986e-01  7.409243e-04
 2.957617e+11  8.387495e-01  3.309779e-01  7.273824e-04
 3.126007e+11  8.387494e-01  3.307583e-01  7.140878e-04
 3.303985e+11  8.387494e-01  3.305395e-01  7.010361e-04
 3.492096e+11  8.387494e-01  3.303217e-01  6.882228e-04
 3.690917e+11  8.387494e-01  3.301047e-01  6.756436e-04
 3.901058e+11  8.387493e-01  3.298887e-01  6.632941e-04
 4.123163e+11  8.387493e-01  3.296736e-01  6.511703e-04
 4.357913e+11  8.387493e-01  3.294595e-01  6.392679e-04
 4.606029e+11  8.387493e-01  3.292462e-01  6.275830e-04
 4.868271e+11  8.387493e-01  3.290338e-01  6.161116e-04
 5.145444e+11  8.387492e-01  3.288223e-01  6.048497e-04
 5.438397e+11  8.387492e-01  3.286117e-01  5.937936e-04
 5.748030e+11  8.387492e-01  3.284019e-01  5.829395e-04
 6.075292e+11  8.387492e-01  3.281931e-01  5.722836e-04
 6.421186e+11  8.387491e-01  3.279851e-01  5.618225e-04
 6.786773e+11  8.387491e-01  3.277780e-01  5.515525e-04
 7.173175e+11  8.387491e-01  3.275717e-01  5.414702e-04
 7.581576e+11  8.387491e-01  3.273663e-01  5.315721e-04
 8.013230e+11  8.387490e-01  3.271618e-01  5.218548e-04
 8.469460e+11  8.387490e-01  3.269581e-01  5.123151e-04
 8.951665e+11  8.387490e-01  3.267552e-01  5.029497e-04
 9.461324e+11  8.387490e-01  3.265532e-01  4.937555e-04
 1.000000e+12  8.387490e-01  3.263521e-01  4.847292e-04
