#           N         Chain          BCCA          BPCA
 1.331216e+10  1.036333e+01  5.531324e+01  5.906603e+01
 1.407008e+10  1.036333e+01  5.535032e+01  5.911095e+01
 1.487115e+10  1.036333e+01  5.538727e+01  5.915578e+01
 1.571784e+10  1.036334e+01  5.542409e+01  5.920051e+01
 1.661273e+10  1.036334e+01  5.546079e+01  5.924516e+01
 1.755856e+10  1.036335e+01  5.549737e+01  5.928971e+01
 1.855825e+10  1.036335e+01  5.553383e+01  5.933416e+01
 1.961486e+10  1.036335e+01  5.557016e+01  5.937853e+01
 2.073162e+10  1.036336e+01  5.560638e+01  5.942280e+01
 2.191197e+10  1.036336e+01  5.564247e+01  5.946699e+01
 2.315951e+10  1.036336e+01  5.567844e+01  5.951109e+01
 2.447809e+10  1.036337e+01  5.571429e+01  5.955510e+01
 2.587174e+10  1.036337e+01  5.575002e+01  5.959902e+01
 2.734474e+10  1.036338e+01  5.578563e+01  5.964286e+01
 2.890160e+10  1.036338e+01  5.582113e+01  5.968661e+01
 3.054710e+10  1.036338e+01  5.585650e+01  5.973027e+01
 3.228628e+10  1.036339e+01  5.589176e+01  5.977385e+01
 3.412449e+10  1.036339e+01  5.592690e+01  5.981735e+01
 3.606735e+10  1.036340e+01  5.596193e+01  5.986076e+01
 3.812083e+10  1.036340e+01  5.599684e+01  5.990409e+01
 4.029122e+10  1.036340e+01  5.603163e+01  5.994734e+01
 4.258518e+10  1.036341e+01  5.606631e+01  5.999051e+01
 4.500975e+10  1.036341e+01  5.610088e+01  6.003360e+01
 4.757236e+10  1.036342e+01  5.613533e+01  6.007661e+01
 5.028087e+10  1.036342e+01  5.616967e+01  6.011953e+01
 5.314359e+10  1.036342e+01  5.620390e+01  6.016238e+01
 5.616930e+10  1.036343e+01  5.623801e+01  6.020515e+01
 5.936727e+10  1.036343e+01  5.627201e+01  6.024785e+01
 6.274732e+10  1.036343e+01  5.630590e+01  6.029046e+01
 6.631981e+10  1.036344e+01  5.633968e+01  6.033300e+01
 7.009570e+10  1.036344e+01  5.637335e+01  6.037547e+01
 7.408657e+10  1.036345e+01  5.640691e+01  6.041786e+01
 7.830465e+10  1.036345e+01  5.644036e+01  6.046017e+01
 8.276289e+10  1.036345e+01  5.647370e+01  6.050241e+01
 8.747496e+10  1.036346e+01  5.650693e+01  6.054458e+01
 9.245531e+10  1.036346e+01  5.654005e+01  6.058667e+01
 9.771921e+10  1.036347e+01  5.657307e+01  6.062869e+01
 1.032828e+11  1.036347e+01  5.660597e+01  6.067064e+01
 1.091632e+11  1.036347e+01  5.663877e+01  6.071252e+01
 1.153783e+11  1.036348e+01  5.667147e+01  6.075432e+01
 1.219473e+11  1.036348e+01  5.670405e+01  6.079606e+01
 1.288904e+11  1.036349e+01  5.673654e+01  6.083772e+01
 1.362287e+11  1.036349e+01  5.676891e+01  6.087932e+01
 1.439848e+11  1.036350e+01  5.680119e+01  6.092084e+01
 1.521825e+11  1.036350e+01  5.683335e+01  6.096230e+01
 1.608469e+11  1.036350e+01  5.686542e+01  6.100369e+01
 1.700047e+11  1.036351e+01  5.689738e+01  6.104501e+01
 1.796838e+11  1.036351e+01  5.692923e+01  6.108626e+01
 1.899141e+11  1.036352e+01  5.696098e+01  6.112745e+01
 2.007267e+11  1.036352e+01  5.699264e+01  6.116857e+01
 2.121550e+11  1.036352e+01  5.702418e+01  6.120962e+01
 2.242340e+11  1.036353e+01  5.705563e+01  6.125061e+01
 2.370006e+11  1.036353e+01  5.708698e+01  6.129154e+01
 2.504942e+11  1.036354e+01  5.711822e+01  6.133239e+01
 2.647559e+11  1.036354e+01  5.714936e+01  6.137319e+01
 2.798297e+11  1.036354e+01  5.718041e+01  6.141392e+01
 2.957617e+11  1.036355e+01  5.721135e+01  6.145458e+01
 3.126007e+11  1.036355e+01  5.724220e+01  6.149519e+01
 3.303985e+11  1.036356e+01  5.727294e+01  6.153573e+01
 3.492096e+11  1.036356e+01  5.730359e+01  6.157621e+01
 3.690917e+11  1.036357e+01  5.733414e+01  6.161662e+01
 3.901058e+11  1.036357e+01  5.736459e+01  6.165697e+01
 4.123163e+11  1.036357e+01  5.739494e+01  6.169727e+01
 4.357913e+11  1.036358e+01  5.742519e+01  6.173750e+01
 4.606029e+11  1.036358e+01  5.745535e+01  6.177767e+01
 4.868271e+11  1.036359e+01  5.748541e+01  6.181778e+01
 5.145444e+11  1.036359e+01  5.751538e+01  6.185783e+01
 5.438397e+11  1.036360e+01  5.754525e+01  6.189782e+01
 5.748030e+11  1.036360e+01  5.757502e+01  6.193775e+01
 6.075292e+11  1.036360e+01  5.760470e+01  6.197763e+01
 6.421186e+11  1.036361e+01  5.763428e+01  6.201744e+01
 6.786773e+11  1.036361e+01  5.766377e+01  6.205720e+01
 7.173175e+11  1.036362e+01  5.769317e+01  6.209689e+01
 7.581576e+11  1.036362e+01  5.772247e+01  6.213653e+01
 8.013230e+11  1.036363e+01  5.775168e+01  6.217612e+01
 8.469460e+11  1.036363e+01  5.778079e+01  6.221564e+01
 8.951665e+11  1.036363e+01  5.780981e+01  6.225511e+01
 9.461324e+11  1.036364e+01  5.783874e+01  6.229453e+01
 1.000000e+12  1.036364e+01  5.786758e+01  6.233388e+01
