#           N         Chain          BCCA          BPCA
 1.259506e+10  8.488264e-01  3.748554e-01  2.793896e-03
 1.331216e+10  8.488264e-01  3.746814e-01  2.745811e-03
 1.407008e+10  8.488264e-01  3.745088e-01  2.698550e-03
 1.487115e+10  8.488264e-01  3.743374e-01  2.652099e-03
 1.571784e+10  8.488264e-01  3.741674e-01  2.606446e-03
 1.661273e+10  8.488264e-01  3.739986e-01  2.561576e-03
 1.755856e+10  8.488264e-01  3.738312e-01  2.517475e-03
 1.855825e+10  8.488264e-01  3.736650e-01  2.474132e-03
 1.961486e+10  8.488264e-01  3.735001e-01  2.431532e-03
 2.073162e+10  8.488264e-01  3.733364e-01  2.389663e-03
 2.191197e+10  8.488264e-01  3.731740e-01  2.348513e-03
 2.315951e+10  8.488264e-01  3.730128e-01  2.308069e-03
 2.447809e+10  8.488264e-01  3.728528e-01  2.268320e-03
 2.587174e+10  8.488264e-01  3.726941e-01  2.229253e-03
 2.734474e+10  8.488264e-01  3.725366e-01  2.190856e-03
 2.890160e+10  8.488264e-01  3.723802e-01  2.153120e-03
 3.054710e+10  8.488264e-01  3.722251e-01  2.116031e-03
 3.228628e+10  8.488264e-01  3.720711e-01  2.079579e-03
 3.412449e+10  8.488264e-01  3.719183e-01  2.043754e-03
 3.606735e+10  8.488264e-01  3.717667e-01  2.008543e-03
 3.812083e+10  8.488264e-01  3.716163e-01  1.973938e-03
 4.029122e+10  8.488264e-01  3.714669e-01  1.939927e-03
 4.258518e+10  8.488264e-01  3.713187e-01  1.906501e-03
 4.500975e+10  8.488264e-01  3.711717e-01  1.873649e-03
 4.757236e+10  8.488264e-01  3.710257e-01  1.841362e-03
 5.028087e+10  8.488264e-01  3.708809e-01  1.809630e-03
 5.314359e+10  8.488264e-01  3.707372e-01  1.778443e-03
 5.616930e+10  8.488264e-01  3.705945e-01  1.747792e-03
 5.936727e+10  8.488264e-01  3.704530e-01  1.717668e-03
 6.274732e+10  8.488264e-01  3.703125e-01  1.688062e-03
 6.631981e+10  8.488264e-01  3.701731e-01  1.658966e-03
 7.009570e+10  8.488264e-01  3.700348e-01  1.630369e-03
 7.408657e+10  8.488264e-01  3.698975e-01  1.602264e-03
 7.830465e+10  8.488264e-01  3.697613e-01  1.574643e-03
 8.276289e+10  8.488264e-01  3.696261e-01  1.547497e-03
 8.747496e+10  8.488264e-01  3.694919e-01  1.520817e-03
 9.245531e+10  8.488264e-01  3.693587e-01  1.494597e-03
 9.771921e+10  8.488264e-01  3.692266e-01  1.468827e-03
 1.032828e+11  8.488264e-01  3.690955e-01  1.443501e-03
 1.091632e+11  8.488264e-01  3.689653e-01  1.418611e-03
 1.153783e+11  8.488264e-01  3.688362e-01  1.394149e-03
 1.219473e+11  8.488264e-01  3.687080e-01  1.370107e-03
 1.288904e+11  8.488264e-01  3.685808e-01  1.346480e-03
 1.362287e+11  8.488264e-01  3.684546e-01  1.323259e-03
 1.439848e+11  8.488264e-01  3.683293e-01  1.300438e-03
 1.521825e+11  8.488264e-01  3.682050e-01  1.278010e-03
 1.608469e+11  8.488264e-01  3.680817e-01  1.255967e-03
 1.700047e+11  8.488264e-01  3.679593e-01  1.234305e-03
 1.796838e+11  8.488264e-01  3.678378e-01  1.213015e-03
 1.899141e+11  8.488264e-01  3.677172e-01  1.192091e-03
 2.007267e+11  8.488264e-01  3.675976e-01  1.171528e-03
 2.121550e+11  8.488264e-01  3.674788e-01  1.151319e-03
 2.242340e+11  8.488264e-01  3.673610e-01  1.131458e-03
 2.370006e+11  8.488264e-01  3.672441e-01  1.111939e-03
 2.504942e+11  8.488264e-01  3.671280e-01  1.092756e-03
 2.647559e+11  8.488264e-01  3.670129e-01  1.073903e-03
 2.798297e+11  8.488264e-01  3.668986e-01  1.055375e-03
 2.957617e+11  8.488264e-01  3.667852e-01  1.037166e-03
 3.126007e+11  8.488264e-01  3.666726e-01  1.019271e-03
 3.303985e+11  8.488264e-01  3.665609e-01  1.001684e-03
 3.492096e+11  8.488264e-01  3.664501e-01  9.844002e-04
 3.690917e+11  8.488264e-01  3.663401e-01  9.674140e-04
 3.901058e+11  8.488264e-01  3.662309e-01  9.507205e-04
 4.123163e+11  8.488264e-01  3.661226e-01  9.343145e-04
 4.357913e+11  8.488264e-01  3.660151e-01  9.181912e-04
 4.606029e+11  8.488264e-01  3.659084e-01  9.023458e-04
 4.868271e+11  8.488264e-01  3.658025e-01  8.867733e-04
 5.145444e+11  8.488264e-01  3.656975e-01  8.714693e-04
 5.438397e+11  8.488264e-01  3.655932e-01  8.564289e-04
 5.748030e+11  8.488264e-01  3.654897e-01  8.416478e-04
 6.075292e+11  8.488264e-01  3.653870e-01  8.271214e-04
 6.421186e+11  8.488264e-01  3.652851e-01  8.128454e-04
 6.786773e+11  8.488264e-01  3.651840e-01  7.988154e-04
 7.173175e+11  8.488264e-01  3.650836e-01  7.850273e-04
 7.581576e+11  8.488264e-01  3.649840e-01  7.714768e-04
 8.013230e+11  8.488264e-01  3.648852e-01  7.581600e-04
 8.469460e+11  8.488264e-01  3.647871e-01  7.450727e-04
 8.951665e+11  8.488264e-01  3.646898e-01  7.322110e-04
 9.461324e+11  8.488264e-01  3.645932e-01  7.195710e-04
 1.000000e+12  8.488264e-01  3.644973e-01  7.071490e-04
